Date,Latitude,Longitude,Depth_km,Magnitude_ML,Location,Nearest_Fault,Fault_Length_km,Fault_Width_m,Fault_Depth_m,Fault_Type,Length_km,Seismogenic_Depth_km,Slip_Rate_mm_per_yr,Max_Surface_Slip_m,Recurrence_Interval_yr,Last_Event_Year,Last_Event_Mw,Elapsed_Time_yr,Slip_Deficit_m,Normalized_Slip_m_per_km,Moment_Potential_Nm,Mw_Potential
2012-03-31,40.2138,27.0415,7,2,Biga (Çanakkale),Bekten Fayı,32,5,3.5,strike-slip + minor thrust,20,14.33333333,3.333333333,3.1,450,1650,7.1,375,1.25,0.155,1.08E+19,1.987605643
2012-03-30,39.6238,29.4113,7,2.3,Tavşanlı (Kütahya),Orhaneli Fayı,12,4,3,strike-slip + thrust,30,13.33333333,2.5,1.433333333,700,1855,6.9,170,0.425,0.04777777778,5.10E+18,1.771713451
2012-03-29,39.5157,28.9038,7,2.6,Dursunbey (Balıkesir),Orhaneli Fayı,12,4,3,strike-slip + thrust,30,13.33333333,2.5,1.433333333,700,1855,6.9,170,0.425,0.04777777778,5.10E+18,1.771713451
2012-03-29,40.7202,27.4208,7.23,3.3,Marmara Denizi - [07.95 km] Şarköy (Tekirdağ),Kuzey Anadolu Fay Zonu Ganos Fayı,15,3,1.5,strike-slip,47.5,15,5,5.5,400,1912,7.4,113,0.565,0.1157894737,1.21E+19,2.021303047
2012-03-29,40.6288,29.0593,7.03,3.3,Çınarcık (Yalova),Kuzey Anadolu Fay Zonu,10,2,3,strike-slip,1200,15,7.5,5,550,1999,7.4,26,0.195,0.004166666667,1.05E+20,2.648285581
2012-03-29,40.6273,29.0582,7.1,2.4,Çınarcık (Yalova),Kuzey Anadolu Fay Zonu,10,2,3,strike-slip,1200,15,7.5,5,550,1999,7.4,26,0.195,0.004166666667,1.05E+20,2.648285581
2012-03-29,39.9635,29.7202,7,2.8,İnegöl (Bursa),Kuzey Anadolu Fay Zonu,9,1.5,2.5,strike-slip,1200,15,7.5,5,550,1999,7.4,26,0.195,0.004166666667,1.05E+20,2.648285581
2012-03-29,40.3588,30.0103,7.08,2.4,Osmaneli (Bilecik),Kuzey Anadolu Fay Zonu,16,4,2.5,strike-slip,1200,15,7.5,5,550,1999,7.4,26,0.195,0.004166666667,1.05E+20,2.648285581
2012-03-29,39.9042,30.2197,7,2.2,Söğüt (Bilecik),Eskişehir Fay Zonu,30,1,2.5,left-lateral mixed,300,14,4.5,3,600,1956,6.4,69,0.3105,0.01,3.91E+19,2.361621433
2012-03-29,39.6038,29.4198,7,2.1,Tavşanlı (Kütahya),Orhaneli Fayı,12,4,3,strike-slip + thrust,30,13.33333333,2.5,1.433333333,700,1855,6.9,170,0.425,0.04777777778,5.10E+18,1.771713451
2012-03-28,39.6415,26.1403,6.53,2.4,Ege Denizi - [03.94 km] Ayvacık (Çanakkale),Troya Fayı,6,2,4.5,oblique / uncertain,35,13,1.5,0.8,566.6666667,1910.333333,7.2,114.6666667,0.172,0.02285714286,2.35E+18,1.547107399
2012-03-28,40.4082,28.6753,6.96,3,Marmara Denizi - [06.40 km] Mudanya (Bursa),Kuzey Anadolu Fay Zonu Ulubat Fayı,16,2,3,strike-slip + minor vertical,50,15,3.5,3,650,1855,7,170,0.595,0.06,1.34E+19,2.051132989
2012-03-28,39.5963,26.1272,5.21,2.6,Ayvacık (Çanakkale),Troya Fayı,6,2,4.5,oblique / uncertain,35,13,1.5,0.8,566.6666667,1910.333333,7.2,114.6666667,0.172,0.02285714286,2.35E+18,1.547107399
2012-03-28,39.9718,26.2167,7.05,2,Merkez (Çanakkale),Troya Fayı,22,3,4,oblique / uncertain,35,13,1.5,0.8,566.6666667,1910.333333,7.2,114.6666667,0.172,0.02285714286,2.35E+18,1.547107399
2012-03-28,40.0442,27.6208,7.32,2.6,Gönen (Balıkesir),Yenice-Gönen Fay Zonu,20,3,2.5,strike-slip,47.5,11,2.433333333,4.3,250,1953,7.4,72,0.1752,0.09052631579,2.75E+18,1.592494434
2012-03-28,40.082,27.6433,13.94,2.5,Gönen (Balıkesir),Yenice-Gönen Fay Zonu,20,3,2.5,strike-slip,47.5,11,2.433333333,4.3,250,1953,7.4,72,0.1752,0.09052631579,2.75E+18,1.592494434
2012-03-28,39.6517,29.4258,7.04,2.3,Tavşanlı (Kütahya),Orhaneli Fayı,12,4,3,strike-slip + thrust,30,13.33333333,2.5,1.433333333,700,1855,6.9,170,0.425,0.04777777778,5.10E+18,1.771713451
2012-03-28,39.608,29.401,6.91,2.4,Tavşanlı (Kütahya),Orhaneli Fayı,12,4,3,strike-slip + thrust,30,13.33333333,2.5,1.433333333,700,1855,6.9,170,0.425,0.04777777778,5.10E+18,1.771713451
2012-03-28,40.606,27.2222,5.07,3,Marmara Denizi - [04.75 km] Şarköy (Tekirdağ),Kuzey Anadolu Fay Zonu Ganos Fayı,15,3,3,strike-slip,47.5,15,5,5.5,400,1912,7.4,113,0.565,0.1157894737,1.21E+19,2.021303047
2012-03-28,39.5997,26.178,24.21,3.1,Ayvacık (Çanakkale),Troya Fayı,6,2,4.5,oblique / uncertain,35,13,1.5,0.8,566.6666667,1910.333333,7.2,114.6666667,0.172,0.02285714286,2.35E+18,1.547107399
2012-03-27,39.8888,26.2013,6.88,2.2,Ezine (Çanakkale),Troya Fayı,22,3,4,oblique / uncertain,35,13,1.5,0.8,566.6666667,1910.333333,7.2,114.6666667,0.172,0.02285714286,2.35E+18,1.547107399
2012-03-27,39.5478,26.0832,6.89,2.6,Ege Denizi - [03.49 km] Ayvacık (Çanakkale),Troya Fayı,6,2,4.5,oblique / uncertain,35,13,1.5,0.8,566.6666667,1910.333333,7.2,114.6666667,0.172,0.02285714286,2.35E+18,1.547107399
2012-03-27,39.6102,29.4582,7,2.2,Tavşanlı (Kütahya),Orhaneli Fayı,12,4,3,strike-slip + thrust,30,13.33333333,2.5,1.433333333,700,1855,6.9,170,0.425,0.04777777778,5.10E+18,1.771713451
2012-03-27,39.5752,28.942,6.99,2.6,Dursunbey (Balıkesir),Orhaneli Fayı,12,4,3,strike-slip + thrust,30,13.33333333,2.5,1.433333333,700,1855,6.9,170,0.425,0.04777777778,5.10E+18,1.771713451
2012-03-27,39.5392,28.889,7,2.9,Dursunbey (Balıkesir),Orhaneli Fayı,12,4,3,strike-slip + thrust,30,13.33333333,2.5,1.433333333,700,1855,6.9,170,0.425,0.04777777778,5.10E+18,1.771713451
2012-03-27,40.8215,27.773,7.03,2.8,Marmara Denizi - [21.09 km] Marmaraereğlisi (Tekirdağ),Kuzey Anadolu Fay Zonu Ganos Fayı,15,5,2,strike-slip,47.5,15,5,5.5,400,1912,7.4,113,0.565,0.1157894737,1.21E+19,2.021303047
2012-03-26,39.6093,29.4122,6.88,2.1,Tavşanlı (Kütahya),Orhaneli Fayı,12,4,3,strike-slip + thrust,30,13.33333333,2.5,1.433333333,700,1855,6.9,170,0.425,0.04777777778,5.10E+18,1.771713451
2012-03-26,40.0702,27.6762,6.86,2.2,Gönen (Balıkesir),Yenice-Gönen Fay Zonu,20,3,2.5,strike-slip,47.5,11,2.433333333,4.3,250,1953,7.4,72,0.1752,0.09052631579,2.75E+18,1.592494434
2012-03-26,40.6157,27.2018,6.37,2.8,Marmara Denizi - [02.82 km] Şarköy (Tekirdağ),Kuzey Anadolu Fay Zonu Ganos Fayı,15,3,3,strike-slip,47.5,15,5,5.5,400,1912,7.4,113,0.565,0.1157894737,1.21E+19,2.021303047
2012-03-26,39.5673,26.0765,6.98,2.8,Ege Denizi - [05.24 km] Ayvacık (Çanakkale),Troya Fayı,6,2,4.5,oblique / uncertain,35,13,1.5,0.8,566.6666667,1910.333333,7.2,114.6666667,0.172,0.02285714286,2.35E+18,1.547107399
2012-03-26,39.6185,26.0812,6.8,2.5,Ege Denizi - [08.84 km] Ayvacık (Çanakkale),Troya Fayı,6,2,4.5,oblique / uncertain,35,13,1.5,0.8,566.6666667,1910.333333,7.2,114.6666667,0.172,0.02285714286,2.35E+18,1.547107399
2012-03-26,40.1948,27.3822,7,2.1,Biga (Çanakkale),Yenice-Gönen Fay Zonu,20,3,2.5,strike-slip,47.5,11,2.433333333,4.3,250,1953,7.4,72,0.1752,0.09052631579,2.75E+18,1.592494434
2012-03-25,40.8678,28.175,7,2.5,Marmara Denizi - [21.28 km] Marmaraereğlisi (Tekirdağ),Kuzey Anadolu Fay Zonu Ganos Fayı,15,2,2,strike-slip,47.5,15,5,5.5,400,1912,7.4,113,0.565,0.1157894737,1.21E+19,2.021303047
2012-03-25,39.6352,29.4107,6.97,2.2,Tavşanlı (Kütahya),Orhaneli Fayı,12,4,3,strike-slip + thrust,30,13.33333333,2.5,1.433333333,700,1855,6.9,170,0.425,0.04777777778,5.10E+18,1.771713451
2012-03-25,40.896,28.0498,7.25,2.6,Marmara Denizi - [10.96 km] Marmaraereğlisi (Tekirdağ),Kuzey Anadolu Fay Zonu Ganos Fayı,15,2,2,strike-slip,47.5,15,5,5.5,400,1912,7.4,113,0.565,0.1157894737,1.21E+19,2.021303047
2012-03-25,40.7965,28.0073,7.01,2.4,Marmara Denizi - [19.27 km] Marmaraereğlisi (Tekirdağ),Kuzey Anadolu Fay Zonu Ganos Fayı,15,2,2,strike-slip,47.5,15,5,5.5,400,1912,7.4,113,0.565,0.1157894737,1.21E+19,2.021303047
2012-03-24,40.331,27.8333,6.99,2.2,Bandırma (Balıkesir),Manyas Fay Zonu,26,5,3,normal (listric),38,12,0.8,0.5,600,1964,6.8,61,0.0488,0.01315789474,6.68E+17,1.183003946
2012-03-24,39.9102,27.066,7,2.4,Çan (Çanakkale),Bekten Fayı,32,5,3.5,strike-slip + minor thrust,20,14.33333333,3.333333333,3.1,450,1650,7.1,375,1.25,0.155,1.08E+19,1.987605643
2012-03-24,39.705,27.8065,2.84,2,Karesi (Balıkesir),Havran-Balıkesir Fayı,19,3.5,3.5,strike-slip + transpression,75,13.33333333,2.5,1.433333333,600,1898,6.9,127,0.3175,0.01911111111,9.53E+18,1.952576656
2012-03-24,40.6075,27.2127,6.96,2.7,Marmara Denizi - [04.10 km] Şarköy (Tekirdağ),Kuzey Anadolu Fay Zonu Ganos Fayı,15,3,3,strike-slip,47.5,15,5,5.5,400,1912,7.4,113,0.565,0.1157894737,1.21E+19,2.021303047
2012-03-24,39.9482,26.2108,7.1,2.3,Merkez (Çanakkale),Troya Fayı,22,3,4,oblique / uncertain,35,13,1.5,0.8,566.6666667,1910.333333,7.2,114.6666667,0.172,0.02285714286,2.35E+18,1.547107399
2012-03-24,40.6565,27.0902,16.21,2.5,Şarköy (Tekirdağ),Kuzey Anadolu Fay Zonu Ganos Fayı,15,4,3,strike-slip,47.5,15,5,5.5,400,1912,7.4,113,0.565,0.1157894737,1.21E+19,2.021303047
2012-03-24,39.6282,26.109,6.41,2.6,Ege Denizi - [06.37 km] Ayvacık (Çanakkale),Troya Fayı,6,2,4.5,oblique / uncertain,35,13,1.5,0.8,566.6666667,1910.333333,7.2,114.6666667,0.172,0.02285714286,2.35E+18,1.547107399
2012-03-23,40.5253,27.5528,7,2.5,Marmara Denizi - [03.85 km] Marmara (Balıkesir),Kuzey Anadolu Fay Zonu Ganos Fayı,20,3,2.5,strike-slip,47.5,15,5,5.5,400,1912,7.4,113,0.565,0.1157894737,1.21E+19,2.021303047
2012-03-23,39.688,26.183,7.13,2.6,Ezine (Çanakkale),Troya Fayı,6,2,4.5,oblique / uncertain,35,13,1.5,0.8,566.6666667,1910.333333,7.2,114.6666667,0.172,0.02285714286,2.35E+18,1.547107399
2012-03-23,39.8252,26.2025,7,2.9,Ezine (Çanakkale),Troya Fayı,6,2,4.5,oblique / uncertain,35,13,1.5,0.8,566.6666667,1910.333333,7.2,114.6666667,0.172,0.02285714286,2.35E+18,1.547107399
2012-03-23,39.6112,26.065,24.8,4,Ege Denizi - [09.78 km] Ayvacık (Çanakkale),Troya Fayı,6,2,4.5,oblique / uncertain,35,13,1.5,0.8,566.6666667,1910.333333,7.2,114.6666667,0.172,0.02285714286,2.35E+18,1.547107399
2012-03-23,40.6712,29.0617,7,2.5,Marmara Denizi - [03.17 km] Çınarcık (Yalova),Kuzey Anadolu Fay Zonu,30,2.7,4,strike-slip,1200,15,7.5,5,550,1999,7.4,26,0.195,0.004166666667,1.05E+20,2.648285581
2012-03-23,40.626,29.0992,7.44,2.5,Çınarcık (Yalova),Kuzey Anadolu Fay Zonu,10,2,3,strike-slip,1200,15,7.5,5,550,1999,7.4,26,0.195,0.004166666667,1.05E+20,2.648285581
2012-03-23,39.6467,29.465,6.91,2.5,Tavşanlı (Kütahya),Orhaneli Fayı,12,4,3,strike-slip + thrust,30,13.33333333,2.5,1.433333333,700,1855,6.9,170,0.425,0.04777777778,5.10E+18,1.771713451
2012-03-23,39.6235,29.406,6.8,2.3,Tavşanlı (Kütahya),Orhaneli Fayı,12,4,3,strike-slip + thrust,30,13.33333333,2.5,1.433333333,700,1855,6.9,170,0.425,0.04777777778,5.10E+18,1.771713451
2012-03-23,40.4418,26.1765,7.16,2.7,Ege Denizi - Saros Körfezi - [19.15 km] Eceabat (Çanakkale),Troya Fayı,11,2,3,oblique / uncertain,35,13,1.5,0.8,566.6666667,1910.333333,7.2,114.6666667,0.172,0.02285714286,2.35E+18,1.547107399
2012-03-22,40.624,29.0833,4.63,2.7,Çınarcık (Yalova),Kuzey Anadolu Fay Zonu,10,2,3,strike-slip,1200,15,7.5,5,550,1999,7.4,26,0.195,0.004166666667,1.05E+20,2.648285581
2012-03-22,40.627,29.1005,19.06,3.4,Çınarcık (Yalova),Kuzey Anadolu Fay Zonu,10,2,3,strike-slip,1200,15,7.5,5,550,1999,7.4,26,0.195,0.004166666667,1.05E+20,2.648285581
2012-03-22,40.6828,29.0927,7,2.6,Marmara Denizi - [04.33 km] Çınarcık (Yalova),Kuzey Anadolu Fay Zonu,30,2.7,4,strike-slip,1200,15,7.5,5,550,1999,7.4,26,0.195,0.004166666667,1.05E+20,2.648285581
2012-03-22,39.8187,26.2483,7.36,2.6,Ezine (Çanakkale),Troya Fayı,48,8,5.5,oblique / uncertain,35,13,1.5,0.8,566.6666667,1910.333333,7.2,114.6666667,0.172,0.02285714286,2.35E+18,1.547107399
2012-03-22,39.6047,26.0555,20.97,2.9,Ege Denizi - [09.59 km] Ayvacık (Çanakkale),Troya Fayı,6,2,4.5,oblique / uncertain,35,13,1.5,0.8,566.6666667,1910.333333,7.2,114.6666667,0.172,0.02285714286,2.35E+18,1.547107399
2012-03-22,39.6285,29.4777,6.87,2.5,Tavşanlı (Kütahya),Orhaneli Fayı,12,4,3,strike-slip + thrust,30,13.33333333,2.5,1.433333333,700,1855,6.9,170,0.425,0.04777777778,5.10E+18,1.771713451
2012-03-22,39.6245,29.405,6.99,2.2,Tavşanlı (Kütahya),Orhaneli Fayı,12,4,3,strike-slip + thrust,30,13.33333333,2.5,1.433333333,700,1855,6.9,170,0.425,0.04777777778,5.10E+18,1.771713451
2012-03-22,39.739,27.722,5.38,2.7,Karesi (Balıkesir),Havran-Balıkesir Fayı,19,3.5,3.5,strike-slip + transpression,75,13.33333333,2.5,1.433333333,600,1898,6.9,127,0.3175,0.01911111111,9.53E+18,1.952576656
2012-03-21,40.648,29.0645,17.29,3.2,Marmara Denizi - [00.99 km] Çınarcık (Yalova),Kuzey Anadolu Fay Zonu,30,2.7,4,strike-slip,1200,15,7.5,5,550,1999,7.4,26,0.195,0.004166666667,1.05E+20,2.648285581
2012-03-21,40.0007,27.712,7,2.7,Gönen (Balıkesir),Yenice-Gönen Fay Zonu,20,3,2.5,strike-slip,47.5,11,2.433333333,4.3,250,1953,7.4,72,0.1752,0.09052631579,2.75E+18,1.592494434
2012-03-21,40.2978,27.801,6.96,2.4,Bandırma (Balıkesir),Manyas Fay Zonu,26,5,3,normal (listric),38,12,0.8,0.5,600,1964,6.8,61,0.0488,0.01315789474,6.68E+17,1.183003946
2012-03-21,40.9097,29.4032,7,2.3,Tuzla (İstanbul),Kuzey Anadolu Fay Zonu,22,2.7,1.3,strike-slip,1200,15,7.5,5,550,1999,7.4,26,0.195,0.004166666667,1.05E+20,2.648285581
2012-03-21,39.5543,28.8932,6.23,2.4,Dursunbey (Balıkesir),Orhaneli Fayı,12,4,3,strike-slip + thrust,30,13.33333333,2.5,1.433333333,700,1855,6.9,170,0.425,0.04777777778,5.10E+18,1.771713451
2012-03-21,39.6235,29.4322,6.95,2.9,Tavşanlı (Kütahya),Orhaneli Fayı,12,4,3,strike-slip + thrust,30,13.33333333,2.5,1.433333333,700,1855,6.9,170,0.425,0.04777777778,5.10E+18,1.771713451
2012-03-20,40.2695,26.5827,7.01,2.5,Lapseki (Çanakkale),Yenimahalle Fayı,10,5,2,small strike-slip,6,12,2.433333333,1.866666667,416.6666667,2008,5,17,0.04136666667,0.3111111111,8.94E+16,0.6007361853
2012-03-20,40.4905,26.9165,7,2.3,Marmara Denizi - [11.10 km] Gelibolu (Çanakkale),Kuzey Anadolu Fay Zonu,10,5,1.5,strike-slip,1200,15,7.5,5,550,1999,7.4,26,0.195,0.004166666667,1.05E+20,2.648285581
2012-03-20,39.6843,29.623,6.97,2.2,Tavşanlı (Kütahya),Orhaneli Fayı,12,4,3,strike-slip + thrust,30,13.33333333,2.5,1.433333333,700,1855,6.9,170,0.425,0.04777777778,5.10E+18,1.771713451
2012-03-20,39.5637,30.4023,6.99,2.5,Odunpazarı (Eskişehir),Eskişehir Fay Zonu,50,1,2.5,left-lateral mixed,300,14,4.5,3,600,1956,6.4,69,0.3105,0.01,3.91E+19,2.361621433
2012-03-20,40.7398,27.347,6.99,2.3,Marmara Denizi - [01.39 km] Şarköy (Tekirdağ),Kuzey Anadolu Fay Zonu Ganos Fayı,15,3,1.5,strike-slip,47.5,15,5,5.5,400,1912,7.4,113,0.565,0.1157894737,1.21E+19,2.021303047
2012-03-20,40.6362,29.1167,7.01,2.3,Çınarcık (Yalova),Kuzey Anadolu Fay Zonu,30,2.7,4,strike-slip,1200,15,7.5,5,550,1999,7.4,26,0.195,0.004166666667,1.05E+20,2.648285581
2012-03-19,40.6558,29.0908,16.41,2.5,Marmara Denizi - [01.33 km] Çınarcık (Yalova),Kuzey Anadolu Fay Zonu,30,2.7,4,strike-slip,1200,15,7.5,5,550,1999,7.4,26,0.195,0.004166666667,1.05E+20,2.648285581
2012-03-19,39.5297,28.841,7,2.3,Dursunbey (Balıkesir),Orhaneli Fayı,12,4,3,strike-slip + thrust,30,13.33333333,2.5,1.433333333,700,1855,6.9,170,0.425,0.04777777778,5.10E+18,1.771713451
2012-03-19,40.6972,26.6247,5.69,2.3,Keşan (Edirne),Kuzey Anadolu Fay Zonu,25,5,3,strike-slip,1200,15,7.5,5,550,1999,7.4,26,0.195,0.004166666667,1.05E+20,2.648285581
2012-03-19,39.6457,29.4098,6.99,2.3,Tavşanlı (Kütahya),Orhaneli Fayı,12,4,3,strike-slip + thrust,30,13.33333333,2.5,1.433333333,700,1855,6.9,170,0.425,0.04777777778,5.10E+18,1.771713451
2012-03-18,39.5553,28.1852,7.06,2.5,Kepsut (Balıkesir),Havran-Balıkesir Fayı,8,3.5,3.5,strike-slip + transpression,75,13.33333333,2.5,1.433333333,600,1898,6.9,127,0.3175,0.01911111111,9.53E+18,1.952576656
2012-03-18,39.6122,29.4295,7,2.4,Tavşanlı (Kütahya),Orhaneli Fayı,12,4,3,strike-slip + thrust,30,13.33333333,2.5,1.433333333,700,1855,6.9,170,0.425,0.04777777778,5.10E+18,1.771713451
2012-03-18,40.2707,28.4845,7,2,Karacabey (Bursa),Mustafakemalpaşa Fayı,50,4,2.6,strike-slip + minor normal,47.5,13.33333333,2.5,1.433333333,750,1650,7,375,0.9375,0.0301754386,1.78E+19,2.133816585
2012-03-17,39.531,28.8732,7,2.2,Dursunbey (Balıkesir),Orhaneli Fayı,12,4,3,strike-slip + thrust,30,13.33333333,2.5,1.433333333,700,1855,6.9,170,0.425,0.04777777778,5.10E+18,1.771713451
2012-03-17,40.2777,27.7942,6.94,2.5,Bandırma (Balıkesir),Manyas Fay Zonu,26,5,3,normal (listric),38,12,0.8,0.5,600,1964,6.8,61,0.0488,0.01315789474,6.68E+17,1.183003946
2012-03-17,40.1748,29.4855,3.42,2.9,İnegöl (Bursa),Kuzey Anadolu Fay Zonu,14,1.5,2,strike-slip,1200,15,7.5,5,550,1999,7.4,26,0.195,0.004166666667,1.05E+20,2.648285581
2012-03-17,39.703,29.4047,7.17,2.6,Tavşanlı (Kütahya),Orhaneli Fayı,12,4,3,strike-slip + thrust,30,13.33333333,2.5,1.433333333,700,1855,6.9,170,0.425,0.04777777778,5.10E+18,1.771713451
2012-03-17,39.6905,29.471,7.02,2.9,Tavşanlı (Kütahya),Orhaneli Fayı,12,4,3,strike-slip + thrust,30,13.33333333,2.5,1.433333333,700,1855,6.9,170,0.425,0.04777777778,5.10E+18,1.771713451
2012-03-16,40.411,26.3915,6.98,2.5,Ege Denizi - Saros Körfezi - [07.40 km] Gelibolu (Çanakkale),Kuzey Anadolu Fay Zonu,11,2,3,strike-slip,1200,15,7.5,5,550,1999,7.4,26,0.195,0.004166666667,1.05E+20,2.648285581
2012-03-16,40.3495,27.459,6.97,2.6,Marmara Denizi - Erdek Körfezi - [07.13 km] Biga (Çanakkale),Yenice-Gönen Fay Zonu,20,3,2.5,strike-slip,47.5,11,2.433333333,4.3,250,1953,7.4,72,0.1752,0.09052631579,2.75E+18,1.592494434
2012-03-16,40.8093,27.979,7,3.6,Marmara Denizi - [17.49 km] Marmaraereğlisi (Tekirdağ),Kuzey Anadolu Fay Zonu Ganos Fayı,15,2,2,strike-slip,47.5,15,5,5.5,400,1912,7.4,113,0.565,0.1157894737,1.21E+19,2.021303047
2012-03-15,40.5723,27.2482,7.03,2.9,Marmara Denizi - [09.03 km] Şarköy (Tekirdağ),Kuzey Anadolu Fay Zonu Ganos Fayı,15,3,1.5,strike-slip,47.5,15,5,5.5,400,1912,7.4,113,0.565,0.1157894737,1.21E+19,2.021303047
2012-03-15,40.2202,29.4005,6.68,2.6,Kestel (Bursa),Kuzey Anadolu Fay Zonu,13,1.5,3.5,strike-slip,1200,15,7.5,5,550,1999,7.4,26,0.195,0.004166666667,1.05E+20,2.648285581
2012-03-15,40.7342,27.3668,4.31,3.3,Marmara Denizi - [03.15 km] Şarköy (Tekirdağ),Kuzey Anadolu Fay Zonu Ganos Fayı,15,3,1.5,strike-slip,47.5,15,5,5.5,400,1912,7.4,113,0.565,0.1157894737,1.21E+19,2.021303047
2012-03-15,39.6125,26.148,20.22,3.2,Ayvacık (Çanakkale),Troya Fayı,6,2,4.5,oblique / uncertain,35,13,1.5,0.8,566.6666667,1910.333333,7.2,114.6666667,0.172,0.02285714286,2.35E+18,1.547107399
2012-03-15,39.5977,26.0843,6.91,3,Ege Denizi - [07.70 km] Ayvacık (Çanakkale),Troya Fayı,6,2,4.5,oblique / uncertain,35,13,1.5,0.8,566.6666667,1910.333333,7.2,114.6666667,0.172,0.02285714286,2.35E+18,1.547107399
2012-03-15,40.8245,27.9033,7,2.2,Marmara Denizi - [16.36 km] Marmaraereğlisi (Tekirdağ),Kuzey Anadolu Fay Zonu Ganos Fayı,15,5,2,strike-slip,47.5,15,5,5.5,400,1912,7.4,113,0.565,0.1157894737,1.21E+19,2.021303047
2012-03-14,39.5995,26.0522,5.36,2.6,Ege Denizi - [09.30 km] Ayvacık (Çanakkale),Troya Fayı,6,2,4.5,oblique / uncertain,35,13,1.5,0.8,566.6666667,1910.333333,7.2,114.6666667,0.172,0.02285714286,2.35E+18,1.547107399
2012-03-14,40.8233,28.124,7.01,2.8,Marmara Denizi - [21.13 km] Marmaraereğlisi (Tekirdağ),Kuzey Anadolu Fay Zonu Ganos Fayı,15,2,2,strike-slip,47.5,15,5,5.5,400,1912,7.4,113,0.565,0.1157894737,1.21E+19,2.021303047
2012-03-14,39.556,26.4523,4.38,2.6,Ayvacık (Çanakkale),Kuzey Anadolu Fay Zonu,27,4,4,strike-slip,1200,15,7.5,5,550,1999,7.4,26,0.195,0.004166666667,1.05E+20,2.648285581
2012-03-14,40.8203,28.7748,21.48,3.8,Marmara Denizi - [16.14 km] Bakırköy (İstanbul),Kuzey Anadolu Fay Zonu,30,2.7,4,strike-slip,1200,15,7.5,5,550,1999,7.4,26,0.195,0.004166666667,1.05E+20,2.648285581
2012-03-14,40.7853,27.7793,6.97,2.7,Marmara Denizi - [17.94 km] Marmara (Balıkesir),Kuzey Anadolu Fay Zonu Ganos Fayı,15,5,2,strike-slip,47.5,15,5,5.5,400,1912,7.4,113,0.565,0.1157894737,1.21E+19,2.021303047
2012-03-13,40.8248,27.8257,8.22,3,Marmara Denizi - [18.34 km] Marmaraereğlisi (Tekirdağ),Kuzey Anadolu Fay Zonu Ganos Fayı,15,5,2,strike-slip,47.5,15,5,5.5,400,1912,7.4,113,0.565,0.1157894737,1.21E+19,2.021303047
2012-03-12,40.3995,28.7157,7.02,2.5,Marmara Denizi - [04.97 km] Mudanya (Bursa),Kuzey Anadolu Fay Zonu Ulubat Fayı,16,2,3,strike-slip + minor vertical,50,15,3.5,3,650,1855,7,170,0.595,0.06,1.34E+19,2.051132989
2012-03-11,40.0963,29.2437,6.99,2.3,Kestel (Bursa),Orhaneli Fayı,15,4,3,strike-slip + thrust,30,13.33333333,2.5,1.433333333,700,1855,6.9,170,0.425,0.04777777778,5.10E+18,1.771713451
2012-03-11,40.9578,28.6873,7.83,2.3,Marmara Denizi - [02.13 km] Beylikdüzü (İstanbul),Kuzey Anadolu Fay Zonu,30,2.7,4,strike-slip,1200,15,7.5,5,550,1999,7.4,26,0.195,0.004166666667,1.05E+20,2.648285581
2012-03-11,40.744,30.276,7.01,2.3,Serdivan (Sakarya),Kuzey Anadolu Fay Zonu,30,4,3,strike-slip,1200,15,7.5,5,550,1999,7.4,26,0.195,0.004166666667,1.05E+20,2.648285581
2012-03-11,40.0973,29.2725,6.96,2.8,Kestel (Bursa),Orhaneli Fayı,15,4,3,strike-slip + thrust,30,13.33333333,2.5,1.433333333,700,1855,6.9,170,0.425,0.04777777778,5.10E+18,1.771713451
2012-03-10,40.5942,29.0228,5.89,2.3,Çınarcık (Yalova),Kuzey Anadolu Fay Zonu,10,2,3,strike-slip,1200,15,7.5,5,550,1999,7.4,26,0.195,0.004166666667,1.05E+20,2.648285581
2012-03-10,40.5492,27.4703,6.91,2.5,Marmara Denizi - [01.37 km] Marmara (Balıkesir),Kuzey Anadolu Fay Zonu Ganos Fayı,15,3,1.5,strike-slip,47.5,15,5,5.5,400,1912,7.4,113,0.565,0.1157894737,1.21E+19,2.021303047
2012-03-10,39.8222,27.6775,12.34,2.2,Balya (Balıkesir),Havran-Balıkesir Fayı,19,3.5,3.5,strike-slip + transpression,75,13.33333333,2.5,1.433333333,600,1898,6.9,127,0.3175,0.01911111111,9.53E+18,1.952576656
2012-03-10,40.3585,26.2133,7.11,2.9,Ege Denizi - Saros Körfezi - [10.73 km] Eceabat (Çanakkale),Troya Fayı,11,2,3,oblique / uncertain,35,13,1.5,0.8,566.6666667,1910.333333,7.2,114.6666667,0.172,0.02285714286,2.35E+18,1.547107399
2012-03-09,39.6102,27.8188,7,2.2,Altıeylül (Balıkesir),Havran-Balıkesir Fayı,19,3.5,3.5,strike-slip + transpression,75,13.33333333,2.5,1.433333333,600,1898,6.9,127,0.3175,0.01911111111,9.53E+18,1.952576656
2012-03-09,40.8767,30.3717,6.98,2.5,Adapazarı (Sakarya),Kuzey Anadolu Fay Zonu,30,4,3,strike-slip,1200,15,7.5,5,550,1999,7.4,26,0.195,0.004166666667,1.05E+20,2.648285581
